job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,job_posting_month,job_posting_year,hiring_urgency,job_openings,salary
1,2,0,6,0,0,9,2,1,1,1,0,1,9,2021,0,9,79175
1,2,2,5,1,2,1,2,0,1,0,1,1,3,2021,0,7,128383
5,3,5,6,1,2,4,0,1,0,0,0,0,6,2024,0,8,139538
1,3,4,3,2,2,10,1,1,1,1,0,1,6,2023,0,8,126078
5,2,2,4,1,1,7,0,0,1,0,0,1,1,2026,0,9,129803
3,1,0,4,2,0,14,0,1,1,1,0,0,6,2022,2,1,84117
1,1,1,4,2,0,9,1,0,0,1,0,1,8,2024,2,6,96509
3,3,4,1,2,2,7,0,0,1,1,0,1,9,2021,1,1,120406
5,0,0,3,0,1,1,2,1,1,0,0,1,3,2026,0,7,127566
2,0,5,5,2,2,3,2,1,0,1,1,1,1,2026,0,8,141524
2,2,2,5,2,1,13,1,0,1,0,0,1,11,2023,2,4,80807
3,1,0,3,2,1,2,2,1,1,1,0,0,2,2026,0,9,108558
0,0,3,1,2,2,9,1,1,1,1,0,0,2,2022,0,7,156715
3,3,0,0,0,1,13,0,1,1,0,0,1,10,2020,2,2,81447
1,2,5,0,1,2,9,2,0,0,0,1,1,3,2024,2,4,120808
3,1,1,5,0,0,6,1,0,0,0,1,0,12,2026,0,9,87483
3,3,3,6,1,0,6,0,1,0,0,0,0,2,2024,1,4,47971
4,2,1,3,2,1,13,1,0,0,0,0,1,2,2021,2,3,88307
2,0,4,1,2,1,6,0,0,0,1,1,1,6,2022,0,2,119169
2,1,2,5,0,2,10,0,1,1,1,0,1,2,2021,2,4,145877
2,0,4,4,1,2,14,2,0,1,0,1,1,8,2023,2,1,120464
1,1,0,3,0,0,11,2,0,1,0,1,1,4,2023,0,7,96124
1,3,0,5,1,2,3,1,0,0,1,0,1,4,2024,1,5,127478
0,3,1,4,0,1,4,1,1,1,1,0,0,6,2024,0,7,134021
0,2,5,2,1,0,2,2,0,1,1,1,0,9,2023,0,9,123339
5,2,0,2,1,1,4,2,1,1,1,0,1,9,2021,1,2,140929
0,0,3,0,1,2,4,0,0,0,0,0,0,4,2021,1,2,139282
5,2,5,6,0,2,14,0,0,1,0,0,0,10,2026,2,5,138398
5,1,2,6,1,0,11,2,0,1,0,1,1,3,2021,0,8,139323
2,1,3,5,1,0,11,2,0,1,0,0,1,2,2023,2,2,82984
3,2,5,0,2,0,11,1,1,1,0,0,1,10,2026,0,9,64589
1,2,0,0,2,1,10,2,0,1,1,1,1,8,2020,0,9,116155
0,2,2,3,2,1,11,2,1,0,0,1,1,9,2025,0,8,136409
5,3,5,1,2,2,9,0,1,1,0,1,1,10,2023,2,2,165247
3,1,1,2,2,1,14,1,1,0,1,1,0,6,2022,0,1,127697
1,0,4,1,2,2,6,1,0,1,1,1,1,7,2025,0,1,142148
1,0,1,4,2,0,14,1,1,1,0,0,0,8,2022,2,4,51998
3,0,4,6,2,2,0,2,1,0,1,1,1,11,2023,0,7,135935
2,3,2,1,0,2,14,0,1,1,0,0,1,1,2023,0,9,114462
0,0,4,4,1,1,12,2,1,1,1,0,1,10,2024,2,3,137240
4,3,3,1,0,0,0,2,0,1,0,0,0,4,2020,1,4,46644
0,0,1,5,0,2,10,0,0,0,1,0,1,5,2024,2,4,162158
3,0,4,2,0,1,9,2,0,0,0,1,0,7,2022,2,4,89306
0,0,1,5,0,1,10,2,1,1,0,0,1,4,2025,2,6,120941
4,2,5,6,1,2,14,1,1,0,0,0,0,6,2025,2,4,102833
0,0,4,1,2,1,7,0,1,0,0,0,0,9,2023,1,6,113637
3,1,4,6,1,1,10,1,1,1,0,0,0,12,2022,0,7,93569
4,2,2,0,2,2,3,0,1,1,0,1,1,4,2024,1,1,121773
1,0,1,6,1,1,10,1,0,0,1,1,1,10,2026,0,6,116360
3,3,3,6,2,1,8,1,0,1,0,1,1,1,2023,2,4,103864
1,1,3,2,2,2,9,1,1,0,0,1,1,8,2024,0,9,144386
2,1,3,2,1,2,13,2,0,1,1,1,0,11,2022,0,3,153750
0,3,2,4,0,1,8,2,1,1,1,1,0,12,2025,0,2,142155
0,2,3,1,1,2,0,0,0,1,1,0,1,12,2025,1,6,164677
2,3,3,4,0,0,8,1,1,0,1,0,1,11,2026,2,6,70861
4,2,0,2,1,0,10,0,1,0,0,1,1,12,2025,0,7,73956
5,0,4,3,0,0,0,1,1,0,0,1,0,2,2023,1,4,109082
4,2,0,0,0,2,9,1,0,0,0,0,0,12,2022,0,7,104627
4,3,3,1,0,0,4,2,1,0,1,0,1,7,2024,0,7,79081
2,0,4,5,0,0,2,2,1,1,0,1,0,8,2026,1,3,63138
5,1,5,5,2,2,7,0,0,1,0,0,1,5,2020,0,9,168899
3,2,2,0,2,0,9,0,0,1,1,1,1,2,2023,0,1,89056
4,3,5,3,0,1,3,0,0,0,0,1,0,9,2021,1,5,94642
3,3,4,0,0,2,8,2,1,0,1,0,1,9,2021,0,9,127235
2,2,1,4,0,0,4,0,0,1,1,1,0,10,2026,0,2,84281
1,2,5,4,2,1,8,2,0,0,0,0,0,6,2024,2,5,76681
0,1,2,6,1,2,5,2,0,1,1,0,1,12,2022,0,7,185979
4,0,5,5,2,1,4,0,1,0,1,0,0,6,2024,0,8,87639
3,0,5,0,0,2,13,0,1,1,0,0,1,8,2024,2,5,107841
4,3,2,0,1,2,10,2,0,0,1,1,0,1,2024,0,2,130974
4,0,4,1,0,2,7,2,0,1,0,1,1,11,2020,1,4,122693
1,3,2,4,2,1,12,0,0,0,1,0,1,1,2023,2,5,96627
4,2,2,3,0,0,10,1,0,0,1,1,0,5,2022,0,2,80622
4,1,4,3,2,0,2,0,1,0,1,0,0,11,2021,1,1,84603
4,1,3,1,1,2,8,2,1,1,0,0,0,2,2023,2,3,119576
5,2,2,1,2,1,9,0,1,1,0,1,0,10,2025,0,7,126001
4,1,3,2,2,0,14,2,1,0,1,0,0,4,2020,0,9,86297
2,3,5,1,1,0,1,2,0,1,0,0,1,9,2025,0,9,55066
1,0,4,1,2,1,3,0,1,0,1,0,1,4,2026,0,8,103264
5,2,5,4,1,2,6,0,0,1,1,0,0,9,2026,0,7,150734
5,1,5,4,2,0,8,1,0,1,0,1,1,3,2021,0,7,131605
2,2,4,0,2,2,10,1,1,0,1,0,1,4,2026,0,8,123432
4,1,4,4,0,0,5,2,1,0,1,0,0,6,2022,0,9,81167
5,1,5,5,0,0,12,2,0,0,0,1,1,6,2021,2,4,133992
3,3,1,6,1,0,7,1,0,1,0,0,1,3,2022,1,2,64499
3,3,1,5,0,0,7,1,0,1,0,1,0,6,2022,1,4,63183
4,3,2,1,1,1,10,2,0,1,0,1,0,6,2026,2,1,86754
0,0,2,5,1,1,0,0,1,0,1,0,0,3,2023,1,1,126412
3,0,5,0,1,0,14,0,0,0,1,1,1,2,2025,0,7,90969
3,2,1,5,1,1,7,2,0,0,1,0,0,8,2024,0,9,93033
3,1,2,1,2,1,14,1,1,1,0,0,1,7,2026,2,2,101990
1,3,1,0,1,1,0,1,0,1,0,1,1,5,2025,1,4,97644
2,3,3,3,2,2,9,0,0,1,1,0,0,6,2020,2,2,119053
4,3,0,2,1,0,7,0,0,0,1,0,1,4,2025,0,9,78042
3,2,3,4,2,1,13,2,0,1,0,0,0,8,2023,2,1,70512
0,3,3,5,1,2,11,0,1,0,0,1,1,2,2026,2,6,162365
5,2,2,1,0,1,0,0,0,0,0,0,1,7,2025,1,1,126801
2,2,3,3,0,2,7,2,1,1,0,1,1,4,2025,1,6,120192
4,1,3,5,2,0,13,1,0,0,0,1,1,4,2022,2,3,93199
3,1,2,0,2,0,6,2,0,1,0,0,0,6,2022,1,3,71429
0,2,0,5,2,1,0,1,0,1,1,1,0,7,2020,0,1,141317
3,1,1,5,1,2,11,0,1,0,1,0,0,6,2024,2,4,136996
4,0,2,5,2,0,12,2,1,1,1,1,1,11,2020,0,1,85585
4,0,5,1,1,2,13,1,0,1,1,1,1,3,2021,0,7,139703
5,2,0,6,2,1,8,1,1,0,1,0,0,6,2024,2,6,133081
4,0,3,1,1,2,9,2,0,0,1,0,0,2,2026,0,9,113140
5,3,1,4,0,0,2,1,0,0,0,0,1,7,2026,1,1,97728
2,2,3,5,1,0,12,0,1,1,1,1,0,2,2025,0,7,78161
0,3,1,2,2,0,2,1,0,0,1,0,1,9,2026,0,8,118911
3,0,5,6,0,2,9,1,1,0,1,1,0,12,2025,0,9,132382
5,3,4,3,2,0,4,2,1,0,0,1,1,1,2024,0,8,114704
4,2,2,2,0,0,0,0,0,1,1,1,1,2,2026,0,5,87708
1,1,3,1,2,1,3,1,0,0,1,0,0,4,2021,1,1,105156
2,1,4,2,2,0,10,2,0,1,0,0,0,10,2025,2,4,74369
0,3,3,1,1,1,9,0,0,0,1,0,1,3,2022,2,1,138767
4,0,3,5,2,1,13,2,1,1,1,1,0,1,2020,0,6,109344
5,2,3,1,1,1,8,2,1,0,1,1,1,10,2020,0,7,157328
1,1,4,2,2,1,1,2,1,1,1,0,1,8,2025,1,1,118661
5,1,3,1,0,1,6,0,0,0,0,0,1,11,2025,1,2,141299
2,0,5,3,0,2,11,1,0,1,1,0,1,2,2023,2,4,120277
0,0,1,0,2,2,2,2,1,1,0,0,0,7,2022,1,5,135815
1,0,4,3,2,2,4,0,0,0,0,0,1,8,2024,1,1,109500
4,0,1,3,2,2,13,2,0,1,1,1,1,2,2020,0,7,138309
5,2,2,6,1,1,2,2,0,1,0,1,1,6,2020,1,2,140204
0,2,0,5,0,0,1,1,1,1,0,0,0,9,2021,0,9,91795
5,0,5,1,0,0,9,0,1,0,1,1,1,6,2024,0,2,132124
0,2,1,4,1,2,0,0,1,1,1,1,0,10,2026,0,6,167603
3,2,1,6,1,1,7,1,0,1,1,1,0,5,2020,0,8,100069
3,0,2,5,0,0,10,1,1,1,0,1,1,7,2021,0,9,74938
4,1,1,4,2,2,7,2,0,0,1,1,0,2,2023,0,1,147276
2,0,3,1,0,1,13,1,1,1,0,1,1,4,2020,2,5,103534
2,2,3,3,2,2,7,0,0,1,1,0,1,3,2021,1,5,124957
2,2,2,2,0,0,7,0,1,0,1,0,1,3,2021,1,6,79554
2,2,3,4,0,2,12,1,0,1,1,1,0,10,2021,0,5,131022
0,1,1,2,2,2,12,0,0,0,1,1,0,2,2026,0,9,190812
5,1,5,5,1,2,5,0,0,1,0,1,1,5,2024,1,5,183734
1,3,4,4,2,2,13,2,0,0,1,1,1,10,2024,0,5,143075
4,1,2,2,2,1,11,1,1,0,0,1,1,7,2021,2,2,116868
1,1,3,0,1,1,3,1,0,0,0,1,0,3,2021,0,8,108172
2,3,1,4,2,0,5,2,0,1,1,1,1,4,2020,0,2,93167
0,2,5,1,1,0,4,0,1,0,0,1,0,9,2025,0,9,108417
0,3,2,4,2,1,11,2,1,1,1,1,0,1,2026,0,2,142793
5,3,4,5,1,1,5,1,0,1,0,1,1,4,2020,0,7,136173
2,3,5,4,1,1,7,0,1,0,1,0,0,3,2022,0,8,87607
5,0,2,2,0,0,12,2,0,0,1,1,1,6,2020,0,4,125706
3,2,2,3,1,0,4,2,1,1,0,1,0,5,2023,0,7,63317
0,1,0,1,1,0,4,1,0,0,1,0,1,4,2023,1,4,130867
2,3,5,4,2,0,1,2,1,0,0,1,1,10,2021,0,9,70452
5,2,4,2,1,0,11,0,0,0,1,0,1,9,2020,2,5,114144
1,2,2,0,1,0,10,1,0,0,1,1,0,11,2020,0,8,81752
0,2,5,3,1,1,0,0,0,1,0,0,1,4,2023,0,8,129174
3,2,2,2,2,0,14,1,1,0,0,0,1,3,2021,2,1,64408
1,0,2,5,2,2,5,0,0,0,1,1,1,8,2026,0,2,139052
3,0,0,1,2,2,0,0,0,1,0,0,1,10,2021,0,7,113894
2,1,2,6,1,2,14,1,1,1,0,0,0,5,2025,0,7,120585
2,0,2,4,2,1,4,0,1,1,1,1,0,3,2025,0,9,102243
1,2,3,6,1,1,13,0,1,0,0,0,0,12,2020,2,1,73406
0,1,5,1,1,1,2,2,0,1,1,0,0,10,2026,1,1,151784
2,0,1,4,0,1,10,1,1,1,0,0,0,6,2026,2,2,79799
3,2,5,3,0,2,8,2,0,0,1,1,0,2,2024,0,3,127594
3,1,1,2,1,0,10,1,1,1,0,0,1,4,2026,2,4,78382
4,3,2,4,0,0,9,1,1,1,1,0,1,12,2021,2,2,76606
4,1,1,6,1,2,6,2,0,0,1,1,1,2,2023,0,6,158250
3,2,3,1,0,2,5,2,1,1,0,0,0,8,2021,1,1,104484
0,2,2,2,0,2,9,0,0,0,0,0,0,4,2022,0,8,138557
2,0,5,6,2,1,14,2,1,1,0,1,0,11,2025,2,4,94005
4,1,2,5,2,0,8,1,0,1,1,1,1,11,2026,0,6,114582
2,0,5,3,2,2,12,2,0,0,0,0,1,1,2020,0,8,110065
3,1,0,5,1,0,10,1,1,0,0,1,1,8,2026,2,4,97746
2,3,0,3,0,0,3,2,0,1,1,1,0,1,2024,0,7,76574
2,2,0,4,1,1,5,1,1,1,1,1,0,8,2024,0,1,103932
4,1,2,0,0,2,6,0,1,1,1,0,0,10,2026,1,3,139023
5,0,5,3,1,0,5,1,0,1,1,1,1,11,2024,0,9,128535
0,3,0,2,2,2,9,1,0,0,1,1,0,6,2024,0,5,168258
0,2,0,4,0,2,8,2,1,0,1,0,1,4,2025,2,3,167206
2,1,0,2,1,0,9,1,0,0,0,0,0,2,2022,2,6,68117
0,0,3,5,2,2,2,2,0,1,0,0,0,3,2026,1,6,143787
2,2,3,0,2,1,8,0,1,1,1,1,0,5,2020,0,2,100501
3,1,2,5,0,0,9,1,0,0,0,1,1,11,2020,0,8,94366
1,0,5,4,1,0,10,2,0,1,1,0,1,11,2020,2,6,75336
1,0,1,1,1,1,4,2,1,1,1,1,1,9,2026,0,2,110604
3,2,3,1,0,0,4,1,1,0,0,0,1,6,2026,1,6,59507
3,3,2,6,2,0,10,2,1,0,1,0,0,12,2023,2,1,66058
1,3,3,4,0,0,9,2,1,1,0,0,0,10,2023,2,1,51985
4,2,0,5,0,0,5,1,0,1,1,1,1,12,2025,0,7,94217
1,1,5,6,2,0,0,2,0,1,0,1,0,7,2022,1,3,84141
3,1,5,1,0,0,7,0,0,1,0,1,1,11,2020,1,4,92063
2,2,2,3,1,0,9,2,0,1,0,0,0,7,2020,2,2,54697
5,2,4,4,1,2,9,0,0,0,1,0,1,7,2023,0,9,166014
0,2,0,2,2,0,13,2,1,1,0,0,0,5,2022,2,3,86600
3,1,4,1,2,0,1,0,1,1,0,1,1,4,2023,1,2,91044
1,2,3,1,2,2,8,2,0,1,0,0,1,11,2020,2,4,109271
2,2,3,4,1,1,8,2,0,0,0,1,1,7,2025,2,4,99235
0,0,0,6,0,1,10,1,0,0,0,1,0,4,2021,2,1,129067
4,2,2,1,2,1,8,1,0,1,1,1,0,1,2023,0,4,105560
2,2,4,5,0,1,5,1,0,1,1,1,0,9,2020,0,4,106713
3,3,5,4,0,0,7,0,1,1,1,0,1,9,2021,1,5,79118
4,2,4,0,0,0,9,2,0,0,1,0,1,9,2022,2,2,74675
1,0,5,5,1,2,1,0,0,1,0,1,1,5,2021,1,2,125073
5,1,3,5,1,0,4,1,1,0,0,1,1,3,2021,0,7,133906
4,2,0,0,1,1,9,0,1,0,1,1,0,2,2024,0,7,107129
0,1,5,0,0,0,13,2,1,0,0,0,1,9,2026,0,8,124825
4,0,5,6,1,0,14,2,1,1,0,0,0,10,2022,0,8,53159
3,0,3,3,2,2,0,0,0,0,0,0,0,12,2024,0,7,98935
5,1,0,1,2,1,5,0,0,0,1,0,0,11,2021,0,7,150984
5,3,1,3,2,2,9,0,1,0,0,1,1,2,2025,2,1,166789
5,1,3,5,2,1,6,0,1,0,1,1,1,10,2026,0,6,174869
0,0,1,0,1,2,7,2,1,0,0,0,0,11,2020,1,5,138766
0,2,2,1,0,2,1,1,0,1,0,0,1,6,2026,0,8,152610
4,0,4,3,1,0,2,0,0,0,1,1,0,2,2023,0,1,78675
1,3,3,1,2,2,3,1,0,0,1,1,0,12,2026,0,3,126013
5,3,4,3,2,2,7,1,0,1,1,0,0,3,2021,0,8,157961
3,1,2,6,2,2,9,1,1,0,1,0,0,11,2021,0,9,131428
2,2,5,2,2,0,10,2,1,1,1,0,1,2,2025,0,7,75835
3,0,1,1,2,0,4,2,0,0,0,1,1,5,2022,1,1,76566
0,1,4,4,2,1,10,0,0,1,0,0,0,5,2024,2,5,132739
0,0,0,0,0,0,8,1,1,1,1,0,0,5,2024,2,3,100818
2,1,2,6,1,2,4,1,1,1,0,0,0,12,2024,1,6,117434
0,0,0,0,2,1,3,1,1,0,0,1,0,8,2026,0,9,134133
0,3,3,4,0,0,1,2,0,1,0,0,0,8,2021,1,6,88401
4,2,5,3,2,2,9,2,1,0,0,0,1,5,2020,2,1,106176
4,0,2,3,0,0,2,1,0,0,1,0,1,1,2026,0,7,79965
5,3,2,1,0,0,10,2,1,0,1,0,1,10,2021,2,4,117875
1,0,4,3,2,0,14,1,0,1,0,1,0,1,2024,0,8,62850
5,0,5,6,2,1,3,2,0,1,0,1,0,7,2020,1,6,131085
4,3,1,1,0,2,12,2,1,0,1,1,1,10,2026,0,7,141957
2,0,0,3,2,1,7,1,0,0,1,0,0,2,2024,1,4,93529
5,3,5,5,0,1,2,1,1,0,1,0,0,4,2025,1,1,134190
2,1,4,1,2,2,1,0,0,1,1,1,1,2,2025,0,4,163405
2,2,4,5,0,2,10,0,0,1,0,1,1,3,2020,2,6,121737
2,0,5,2,1,0,13,2,1,1,0,0,0,3,2025,2,5,54230
1,1,5,2,0,2,4,0,1,1,1,1,0,3,2024,0,9,149466
1,2,3,6,1,0,10,0,0,1,1,1,1,4,2023,0,3,89491
1,2,3,4,1,0,6,0,1,1,1,1,1,6,2022,0,1,94631
3,0,3,1,0,1,14,2,0,1,1,1,0,12,2020,0,2,100555
2,1,5,4,1,0,10,1,1,1,0,1,0,2,2023,2,2,87373
5,2,0,1,1,0,0,0,1,1,1,0,0,2,2026,0,9,107460
0,0,1,4,1,1,1,0,1,1,1,1,1,6,2023,0,9,151030
1,0,5,4,1,1,3,1,0,1,1,0,1,7,2025,1,3,104110
5,2,4,3,2,2,8,1,1,0,1,0,1,7,2026,0,9,163110
2,1,3,4,1,2,11,2,0,0,0,1,0,6,2022,2,3,135917
1,3,3,5,0,1,10,1,0,1,1,0,0,2,2024,2,2,89808
4,2,3,2,1,0,11,1,0,0,1,1,0,3,2022,0,8,75748
4,0,5,6,0,0,13,0,1,0,1,1,0,7,2026,0,8,76777
1,2,5,3,2,2,6,1,1,1,1,1,1,11,2022,0,8,143998
4,2,1,0,2,2,14,1,1,0,0,0,0,9,2020,2,4,104589
0,3,0,1,2,1,4,0,1,1,1,0,0,9,2026,1,1,134491
3,1,3,6,2,0,10,2,1,1,0,0,0,6,2023,0,9,66469
1,2,1,4,2,1,13,0,1,1,0,0,1,7,2023,2,6,83306
0,1,1,1,1,0,12,1,1,0,0,1,0,10,2025,0,7,124326
5,1,2,6,0,0,6,0,0,1,0,1,1,2,2023,1,1,136273
0,0,2,2,0,0,6,0,1,1,1,1,0,7,2024,0,9,116356
1,0,0,3,1,1,12,0,1,0,0,0,0,6,2022,0,7,76982
3,3,0,4,0,1,7,1,0,1,0,0,1,12,2025,1,1,80809
3,0,5,3,2,0,13,2,0,1,1,1,0,8,2025,0,3,77423
3,3,0,6,0,2,0,2,0,0,0,1,1,6,2021,0,9,128593
0,0,5,5,0,1,8,1,1,0,1,1,1,6,2026,0,9,152803
2,2,2,2,2,1,3,2,0,0,0,1,0,6,2022,1,6,92213
0,0,1,4,2,1,10,1,1,1,0,0,0,2,2021,2,6,111963
5,3,1,0,1,1,5,2,0,0,0,0,1,1,2023,1,4,129633
0,2,2,5,0,2,12,1,1,0,0,1,0,7,2021,2,1,156371
2,2,1,5,2,1,1,2,1,0,0,1,1,3,2022,1,6,99647
5,3,4,5,1,1,3,1,1,0,0,1,0,10,2026,1,1,134964
3,0,2,6,2,0,8,2,0,0,1,0,0,7,2021,0,7,62272
2,3,5,5,1,0,6,0,0,1,0,0,1,2,2026,1,1,64611
2,0,0,0,2,2,6,1,0,0,0,1,0,2,2024,1,4,110028
1,3,2,1,1,2,7,1,0,0,1,0,1,10,2026,0,8,120572
4,0,4,0,1,0,6,2,1,0,1,1,1,5,2024,0,1,88896
0,2,2,6,2,2,2,0,1,1,1,1,0,5,2023,0,1,171592
4,1,4,3,2,1,10,2,0,0,1,0,1,5,2020,2,5,122065
3,3,2,3,1,1,3,0,1,1,1,0,0,9,2021,1,6,89086
0,3,1,2,2,0,13,1,1,1,1,0,1,3,2020,0,8,115463
2,3,3,4,0,1,5,1,1,0,0,0,0,11,2020,1,5,78780
3,1,4,4,1,2,13,0,0,1,0,1,1,1,2024,2,1,142855
4,0,5,5,2,0,9,1,1,0,1,1,1,7,2022,0,8,87934
5,3,0,1,0,0,1,1,1,0,1,0,0,8,2025,0,8,102098
1,2,1,5,0,0,3,1,1,1,1,0,1,7,2022,1,2,70550
0,1,2,1,0,0,7,1,1,0,1,0,0,2,2025,0,9,126843
2,0,1,5,1,2,12,2,1,1,1,1,0,2,2026,0,9,134777
5,2,5,6,0,1,9,2,0,1,1,1,0,3,2021,0,1,144864
1,1,0,4,2,2,3,1,1,0,1,1,0,4,2024,0,8,150389
2,1,5,4,1,0,7,0,1,1,1,1,1,3,2022,0,1,105946
1,3,2,3,0,2,11,1,0,0,0,1,1,8,2024,2,3,124480
5,2,3,6,0,2,3,2,0,0,1,1,1,4,2024,0,1,181728
2,1,5,1,2,0,1,1,1,1,0,0,0,7,2024,1,6,71382
4,0,0,4,1,1,12,0,0,1,1,1,1,1,2021,0,8,119148
3,0,5,2,0,2,9,0,1,1,1,0,1,2,2024,0,9,121996
2,1,3,6,0,2,11,0,0,0,0,0,1,12,2026,2,1,127440
2,3,0,6,0,1,6,0,0,1,0,1,0,9,2023,0,9,94377
1,3,2,5,0,0,1,2,0,1,0,1,1,5,2026,1,4,75539
5,1,0,2,0,1,7,2,1,1,0,0,0,10,2026,1,2,135641
5,3,0,6,1,0,6,1,0,1,1,1,1,7,2024,0,1,127401
5,2,5,6,2,0,14,0,0,1,0,0,1,11,2023,2,1,97956
5,1,4,1,1,2,14,0,0,1,1,0,0,6,2025,2,2,172756
4,0,5,6,0,0,3,0,1,1,1,0,0,7,2023,0,9,69173
5,2,4,3,0,1,1,1,1,1,1,1,1,8,2021,0,1,159972
1,0,0,2,0,1,1,0,0,0,1,0,0,4,2023,1,5,93490
1,2,2,3,0,1,13,1,0,1,0,0,1,6,2025,0,7,87612
0,2,2,5,2,2,5,0,0,0,0,1,1,7,2021,0,9,161098
3,3,4,4,0,1,3,0,0,0,0,0,1,9,2023,1,2,82191
1,0,2,1,1,0,1,1,1,0,0,1,1,6,2021,1,6,73167
0,3,2,6,2,1,3,2,0,1,1,0,0,1,2022,1,6,129491
5,0,0,6,1,0,3,1,0,1,1,0,1,10,2021,0,8,117849
3,3,0,5,1,2,11,2,0,1,0,1,0,5,2023,2,3,112568
1,1,4,2,1,0,13,2,0,1,1,1,0,12,2022,0,8,95869
1,1,5,2,1,0,8,0,1,1,0,0,1,7,2023,2,6,83297
5,0,4,6,2,0,11,1,0,1,1,1,1,4,2026,0,9,133333
4,3,1,0,2,1,14,2,1,1,1,0,1,3,2024,0,8,102923
0,1,1,5,2,0,13,2,0,0,0,1,0,12,2025,2,2,125374
3,2,2,1,0,2,14,2,1,1,1,1,1,6,2023,0,8,137296
2,3,1,6,0,0,1,2,1,1,0,1,0,9,2026,0,9,65985
1,0,0,6,0,0,14,0,0,1,0,1,1,9,2021,2,4,79937
2,2,2,4,1,0,8,2,0,0,0,0,0,3,2026,2,3,49366
1,0,5,0,2,2,9,0,0,0,1,1,0,5,2020,0,7,127810
1,1,4,5,2,1,1,0,0,0,0,0,1,11,2023,0,7,108812
3,1,2,2,1,0,3,1,1,1,0,0,1,12,2024,1,2,77653
0,3,5,1,2,2,13,0,1,1,0,0,0,1,2020,2,4,139784
4,0,0,1,2,2,6,2,0,1,1,1,1,1,2021,0,1,136409
5,3,3,4,0,0,6,2,0,0,1,1,1,8,2023,0,3,125496
0,2,0,3,2,0,0,2,0,1,0,0,0,12,2021,1,4,89814
0,0,0,5,1,1,9,2,0,0,1,0,1,12,2021,2,1,138088
1,2,0,3,1,1,0,2,1,1,1,0,1,7,2021,0,7,104491
4,2,3,1,1,1,6,0,0,1,0,0,0,4,2026,1,4,76475
4,0,3,1,1,2,12,0,1,1,1,1,0,1,2020,0,1,133469
3,2,4,3,1,1,7,1,1,1,0,0,1,11,2020,1,6,89449
1,3,2,1,0,2,0,2,0,1,0,1,1,8,2025,0,9,121186
3,3,0,6,1,0,4,2,1,1,1,0,1,6,2023,1,3,78298
4,3,5,3,0,1,11,1,0,0,0,0,1,6,2025,2,5,83770
0,2,0,1,1,2,4,2,0,1,0,1,1,1,2023,0,8,169116
0,3,0,5,2,1,14,0,0,0,1,0,0,3,2022,2,1,133903
4,2,1,6,2,2,6,2,1,0,0,0,0,2,2022,0,8,103741
5,0,3,0,0,0,2,0,1,0,0,0,0,4,2021,1,3,89382
5,3,0,0,0,0,10,2,0,0,0,1,0,11,2023,0,9,107758
1,2,1,2,2,0,3,1,0,1,1,1,0,9,2022,0,1,78081
0,1,2,5,0,2,9,1,0,0,1,1,1,2,2022,0,7,202523
1,2,1,5,1,2,9,2,0,1,1,0,0,10,2022,2,1,114490
3,3,5,4,0,0,8,0,0,0,1,0,1,6,2026,2,6,74300
3,3,4,3,0,2,4,1,1,1,1,1,1,10,2021,0,7,137985
4,2,0,2,2,0,14,0,0,1,0,1,0,9,2020,2,1,61832
4,0,2,2,2,1,0,0,0,0,1,1,1,3,2023,0,3,112096
2,3,3,3,2,0,3,1,0,0,0,1,1,3,2022,1,4,74529
4,2,5,6,0,0,9,1,0,0,1,0,0,6,2025,2,4,68983
5,3,2,0,2,1,11,0,0,0,1,0,0,10,2026,2,6,127108
2,1,1,4,2,2,2,0,0,0,1,0,1,11,2023,0,7,147939
4,0,4,2,0,1,14,2,0,0,0,1,0,6,2024,0,9,86509
2,1,4,5,2,1,2,0,1,1,1,0,1,3,2021,0,9,118811
4,3,3,0,1,1,7,2,1,0,1,1,0,1,2025,0,5,109537
1,3,2,1,1,0,1,2,1,1,1,0,1,8,2022,0,9,72022
3,1,0,5,1,0,12,2,1,1,1,1,0,2,2021,0,7,99865
2,0,2,0,1,0,6,1,1,0,0,1,1,3,2020,1,5,72666
2,2,1,5,2,0,0,1,0,1,0,1,1,11,2023,1,5,79187
2,2,2,6,1,1,12,2,1,0,0,0,0,11,2023,2,4,79553
2,3,2,2,0,2,3,0,1,1,0,1,0,1,2023,1,5,119475
2,2,3,4,0,0,4,2,1,0,0,1,0,5,2022,1,3,67234
1,3,2,2,2,0,9,1,1,0,1,1,0,7,2024,0,1,79482
4,0,5,1,2,2,4,2,1,0,1,0,1,7,2023,0,8,122588
2,3,5,1,0,2,0,1,1,1,0,0,0,6,2020,1,1,99428
0,0,4,0,1,0,12,0,0,1,0,1,0,4,2021,0,9,100864
5,3,0,5,1,1,0,1,1,0,0,0,1,1,2024,1,1,123041
2,3,5,4,1,1,12,0,0,1,1,1,1,7,2020,0,8,116452
1,3,5,1,1,1,0,0,0,0,1,1,1,7,2025,0,1,112819
5,3,2,2,2,0,7,2,0,1,0,1,1,12,2020,1,4,117209
5,3,4,2,1,1,9,0,0,1,1,1,1,1,2021,0,3,159441
4,3,3,4,1,0,8,2,0,1,0,0,1,4,2021,2,5,59262
1,3,2,6,2,1,13,2,1,1,0,1,0,12,2020,2,6,87576
